,word1,word2,score
1673,wave,process,1.33336969213
1674,job,life,1.10739480322
1675,spur,stands,1.10942142011
1676,decorative,adoption,1.11893941751
1677,revolution,consciousness,1.06390367742
1678,practical,ensemble,1.71286403214
1679,voice,lazy,1.22746692024
1680,defiantly,squared,1.75382006266
1681,sufficient,resolution,1.23563813138
1682,valley,penetrated,1.74534485443
1683,fall,petal,1.57824845435
1684,unrealizable,incarnation,1.06456766679
1685,blue,crinkled,1.65049224912
1686,erosion,liberties,1.72233582843
1687,depends,conception,1.02961588592
1688,mass,consciousness,1.29179254548
1689,gently,prod,1.19177316906
1690,bring,roof,1.58100332528
1691,ugly,air,1.70751342367
1692,injunction,seeking,1.45421038566
1693,totalization,enveloping,1.91134746577
1694,hidden,folds,1.33654011895
1695,oppressive,nature,1.57779659413
1696,salad,department,1.09906850261
1697,cell,bare,1.39752513359
1698,eyes,mopped,1.47077192306
1699,reality,throbbing,1.81985684456
1700,historicist,schemas,1.80162777706
1701,palate,ready,1.48413346415
1702,offences,revolving,1.09043925968
1703,vassalage,symbol,1.8885885267
1704,causing,culpable,1.13497249937
1705,culture,alienated,1.0694911458
1706,progress,sans,1.64578965152
1707,underpinned,aim,1.37834702992
1708,flat,response,1.53710868082
1709,exponent,approach,1.43016046887
1710,appetites,dismiss,1.56885829686
1711,malaise,growing,1.6607089146
1712,cost,astronomical,1.90959651937
1713,follow,front,1.01660421218
1714,mosaics,construct,1.04240766717
1715,trees,straggling,1.20309556544
1716,imagination,exercise,1.39191281152
1717,body,socialised,1.47720218853
1718,averages,law,1.49669543846
1719,hopelessly,strain,1.84011326496
1720,sprinkled,lightly,1.61112881819
1721,MURDER,DEFINING,1.36859180715
1722,series,juxtapositions,1.17103171773
1723,images,prosperous,1.52216742245
1724,guiding,light,1.25891287542
1725,third,bid,1.20870804078
1726,cities,tinderbox,1.90666907399
1727,looked,faded,1.45690271681
1728,pill,defence,1.42600158427
1729,bill,bloody,1.12458544414
1730,appetite,sharpen,1.44772627019
1731,modern,attitudes,1.09389786939
1732,beat,retreat,1.30376379109
1733,day,dragged,1.99975326287
1734,detour,save,1.24370824362
